transaction_id,card_number,merchant_name,amount_usd,amount_cad,currency,conversion_rate,transaction_date,mcc_code,mcc_description,transaction_code,employee_id,employee_name,department,manager_id,job_level,approval_status,expense_report_id,ai_risk_score,ai_category,policy_flag,flag_reason,severity,receipt_url,trip_id,is_pre_authorized
TXN-002041,****-****-****-4008,PILOT TRAVEL 209,77.83,107.33,USD,1.379,2026-01-13 20:34:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/002041.pdf,,False
TXN-001467,****-****-****-4009,TIM HORTONS #882,17.11,23.59,USD,1.379,2026-01-13 20:51:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001467.pdf,,True
TXN-001766,****-****-****-4008,FLYING J #771,41.93,57.82,USD,1.379,2026-01-13 22:26:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001766.pdf,TRIP-0118,True
TXN-000737,****-****-****-4005,ROADSIDE GRILL CO,29.7,40.96,USD,1.379,2026-01-14 03:33:00,5814,Fast Food Restaurants,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000737.pdf,TRIP-0039,True
TXN-004204,****-****-****-4004,COMFORT INN 442,94.32,130.07,USD,1.379,2026-01-14 08:56:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/004204.pdf,,True
TXN-000375,****-****-****-4008,HOLIDAY INN EXPRESS,145.03,200.0,USD,1.379,2026-01-14 09:48:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000375.pdf,TRIP-0024,True
TXN-003752,****-****-****-4006,PILOT TRAVEL 209,81.22,112.0,USD,1.379,2026-01-14 10:15:00,5172,Petroleum & Petroleum Products,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003752.pdf,,True
TXN-002939,****-****-****-4008,SUBWAY 40021,34.72,47.88,USD,1.379,2026-01-14 11:05:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002939.pdf,,True
TXN-000736,****-****-****-4005,QUICK FUEL STOP,19.66,27.11,USD,1.379,2026-01-14 11:26:00,5541,Service Stations,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000736.pdf,TRIP-0039,True
TXN-003371,****-****-****-4008,IMPARK LOT 88,23.22,32.02,USD,1.379,2026-01-14 12:20:00,7523,Parking Lots & Garages,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003371.pdf,,True
TXN-001767,****-****-****-4008,QUICK FUEL STOP,71.84,99.07,USD,1.379,2026-01-14 14:06:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001767.pdf,TRIP-0118,True
TXN-002634,****-****-****-4001,ESSO RETAIL 113,43.17,59.53,USD,1.379,2026-01-14 14:25:00,5172,Petroleum & Petroleum Products,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/002634.pdf,,True
TXN-003269,****-****-****-4002,BEST BUY 112,89.24,123.06,USD,1.379,2026-01-14 15:47:00,5300,Wholesale Clubs,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003269.pdf,,True
TXN-000567,****-****-****-4005,ESSO RETAIL 113,31.73,43.76,USD,1.379,2026-01-14 16:11:00,5541,Service Stations,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000567.pdf,,True
TXN-002943,****-****-****-4002,ESSO RETAIL 113,173.33,239.02,USD,1.379,2026-01-14 20:15:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/002943.pdf,,False
TXN-003391,****-****-****-4007,ULTRAMAR 55,62.24,85.83,USD,1.379,2026-01-14 21:33:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003391.pdf,,True
TXN-003413,****-****-****-4007,GREEN P PARKING,30.22,41.67,USD,1.379,2026-01-14 21:37:00,4131,Bus Lines / Tolls,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003413.pdf,,True
TXN-000479,****-****-****-4007,ESSO RETAIL 113,30.31,41.8,USD,1.379,2026-01-15 07:18:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000479.pdf,,True
TXN-002059,****-****-****-4007,QUICK FUEL STOP,86.5,119.28,USD,1.379,2026-01-15 07:37:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002059.pdf,,True
TXN-001357,****-****-****-4004,SHELL DT #4421,79.86,110.13,USD,1.379,2026-01-15 08:02:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001357.pdf,TRIP-0092,True
TXN-000179,****-****-****-4009,SHELL DT #4421,88.49,122.03,USD,1.379,2026-01-15 09:38:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000179.pdf,,True
TXN-002273,****-****-****-4007,PETRO-CANADA 8821,67.1,92.53,USD,1.379,2026-01-15 09:53:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002273.pdf,,True
TXN-000377,****-****-****-4008,ROADSIDE GRILL CO,14.37,19.82,USD,1.379,2026-01-15 10:10:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000377.pdf,TRIP-0024,True
TXN-001232,****-****-****-4009,GOOGLE WORKSPACE,142.83,196.96,USD,1.379,2026-01-15 11:10:00,4814,Telecom Services,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001232.pdf,,True
TXN-001963,****-****-****-4009,SUBWAY 40021,44.34,61.14,USD,1.379,2026-01-15 13:16:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001963.pdf,,True
TXN-002821,****-****-****-4003,ROGERS WIRELESS,131.0,180.65,USD,1.379,2026-01-15 14:19:00,4814,Telecom Services,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002821.pdf,,True
TXN-004034,****-****-****-4004,ULTRAMAR 55,120.23,165.8,USD,1.379,2026-01-15 15:52:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/004034.pdf,,True
TXN-001317,****-****-****-4002,PILOT TRAVEL 209,14.92,20.57,USD,1.379,2026-01-15 17:28:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001317.pdf,,True
TXN-001353,****-****-****-4005,PETRO-CANADA 8821,109.83,151.46,USD,1.379,2026-01-15 19:40:00,5541,Service Stations,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/001353.pdf,,True
TXN-003693,****-****-****-4004,PETRO-CANADA 8821,68.79,94.86,USD,1.379,2026-01-15 20:11:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,,,True
TXN-001343,****-****-****-4008,QUICK FUEL STOP,36.04,49.7,USD,1.379,2026-01-15 21:43:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001343.pdf,,True
TXN-001356,****-****-****-4004,BEST WESTERN 71,56.47,77.87,USD,1.379,2026-01-16 09:12:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001356.pdf,TRIP-0092,True
TXN-003977,****-****-****-4004,HOME DEPOT 88,258.64,356.66,USD,1.379,2026-01-16 09:19:00,5045,Computers & Peripherals,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003977.pdf,,True
TXN-001336,****-****-****-4009,AMAZON MKTPLACE,38.08,52.51,USD,1.379,2026-01-16 09:31:00,5111,Stationery & Office Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001336.pdf,,True
TXN-001276,****-****-****-4008,COMFORT INN 442,170.55,235.19,USD,1.379,2026-01-16 10:04:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001276.pdf,,True
TXN-001834,****-****-****-4005,GOOGLE WORKSPACE,90.36,124.61,USD,1.379,2026-01-16 10:11:00,5734,Computer Software Stores,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/001834.pdf,,True
TXN-003013,****-****-****-4003,STAPLES #112,158.85,219.05,USD,1.379,2026-01-16 10:42:00,5111,Stationery & Office Supplies,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003013.pdf,,True
TXN-003783,****-****-****-4004,FLYING J #771,48.16,66.41,USD,1.379,2026-01-16 11:45:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003783.pdf,,True
TXN-001695,****-****-****-4003,FLYING J #771,85.15,117.42,USD,1.379,2026-01-16 11:59:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001695.pdf,,True
TXN-003964,****-****-****-4008,MCDONALDS DT QPS,30.97,42.71,USD,1.379,2026-01-16 12:01:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003964.pdf,,True
TXN-001585,****-****-****-4004,QUICK FUEL STOP,60.1,82.88,USD,1.379,2026-01-16 13:20:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001585.pdf,,True
TXN-002748,****-****-****-4002,MIDAS AUTO 21,57.3,79.02,USD,1.379,2026-01-16 13:20:00,7531,Auto Body Repair Shops,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002748.pdf,,True
TXN-001955,****-****-****-4009,BEST BUY 112,324.99,448.16,USD,1.379,2026-01-16 15:05:00,5045,Computers & Peripherals,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001955.pdf,,True
TXN-001253,****-****-****-4002,A&W STORE 551,52.42,72.29,USD,1.379,2026-01-16 15:57:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001253.pdf,,True
TXN-001211,****-****-****-4008,A&W STORE 551,37.09,51.15,USD,1.379,2026-01-16 15:58:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001211.pdf,,True
TXN-001609,****-****-****-4003,PILOT TRAVEL 209,42.92,59.19,USD,1.379,2026-01-16 16:19:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001609.pdf,,True
TXN-002739,****-****-****-4008,HOME DEPOT 88,166.12,229.08,USD,1.379,2026-01-16 16:27:00,5300,Wholesale Clubs,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002739.pdf,,True
TXN-001035,****-****-****-4003,MICROSOFT 365,57.4,79.15,USD,1.379,2026-01-16 18:03:00,5734,Computer Software Stores,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001035.pdf,,True
TXN-002089,****-****-****-4003,TIM HORTONS #882,5.77,7.96,USD,1.379,2026-01-16 18:39:00,5812,Eating Places & Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002089.pdf,,True
TXN-002077,****-****-****-4004,ESSO RETAIL 113,57.47,79.25,USD,1.379,2026-01-16 20:08:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002077.pdf,,True
TXN-003624,****-****-****-4002,WENDYS 7781,32.69,45.08,USD,1.379,2026-01-16 21:25:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003624.pdf,,True
TXN-002258,****-****-****-4007,ESSO RETAIL 113,232.25,320.27,USD,1.379,2026-01-16 21:40:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002258.pdf,,True
TXN-000140,****-****-****-4009,STAPLES #112,158.95,219.19,USD,1.379,2026-01-17 07:27:00,5111,Stationery & Office Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000140.pdf,,True
TXN-001916,****-****-****-4008,ESSO RETAIL 113,35.59,49.08,USD,1.379,2026-01-17 09:22:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001916.pdf,,True
TXN-000048,****-****-****-4006,STAPLES #112,510.0,703.29,USD,1.379,2026-01-17 10:00:00,5541,Service Stations,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000048.pdf,,True
TXN-000522,****-****-****-4007,SHELL DT #4421,50.98,70.3,USD,1.379,2026-01-17 11:04:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000522.pdf,,True
TXN-001237,****-****-****-4003,PETRO-CANADA 8821,85.62,118.07,USD,1.379,2026-01-17 12:12:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001237.pdf,,True
TXN-002779,****-****-****-4004,HOME DEPOT 88,118.14,162.92,USD,1.379,2026-01-17 14:37:00,5045,Computers & Peripherals,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/002779.pdf,,False
TXN-000799,****-****-****-4003,ROADSIDE GRILL CO,24.16,33.32,USD,1.379,2026-01-17 16:12:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000799.pdf,,True
TXN-001032,****-****-****-4004,HOME DEPOT 88,134.62,185.64,USD,1.379,2026-01-17 20:59:00,5300,Wholesale Clubs,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001032.pdf,,True
TXN-000445,****-****-****-4008,A&W STORE 551,10.38,14.31,USD,1.379,2026-01-17 21:23:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000445.pdf,,True
TXN-001360,****-****-****-4008,ULTRAMAR 55,52.11,71.86,USD,1.379,2026-01-17 21:32:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001360.pdf,,True
TXN-000302,****-****-****-4009,BOSTON PIZZA 12,16.03,22.11,USD,1.379,2026-01-17 21:55:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000302.pdf,,True
TXN-000117,****-****-****-4004,QUICK FUEL STOP,40.66,56.07,USD,1.379,2026-01-18 08:45:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000117.pdf,,True
TXN-001358,****-****-****-4004,WENDYS 7781,29.72,40.98,USD,1.379,2026-01-18 11:22:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001358.pdf,TRIP-0092,True
TXN-001466,****-****-****-4003,QUICK FUEL STOP,23.77,32.78,USD,1.379,2026-01-18 11:40:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001466.pdf,,True
TXN-003722,****-****-****-4003,ESSO RETAIL 113,30.54,42.11,USD,1.379,2026-01-18 12:02:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003722.pdf,,True
TXN-000754,****-****-****-4004,PILOT TRAVEL 209,62.72,86.49,USD,1.379,2026-01-18 13:09:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/000754.pdf,,False
TXN-003473,****-****-****-4007,MICROSOFT 365,105.87,145.99,USD,1.379,2026-01-18 13:40:00,5734,Computer Software Stores,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003473.pdf,,True
TXN-003980,****-****-****-4009,HOLIDAY INN EXPRESS,99.54,137.27,USD,1.379,2026-01-18 14:13:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003980.pdf,,True
TXN-000132,****-****-****-4007,DAYS INN 209,122.17,168.47,USD,1.379,2026-01-18 16:03:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000132.pdf,,True
TXN-000321,****-****-****-4003,IMPARK LOT 88,13.54,18.67,USD,1.379,2026-01-18 17:31:00,4131,Bus Lines / Tolls,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000321.pdf,,True
TXN-003198,****-****-****-4008,FLYING J #771,47.27,65.19,USD,1.379,2026-01-18 18:17:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003198.pdf,,True
TXN-001910,****-****-****-4008,SUPER 8 MOTEL,152.95,210.92,USD,1.379,2026-01-18 19:04:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001910.pdf,TRIP-0128,True
TXN-001061,****-****-****-4008,QUICK FUEL STOP,29.4,40.54,USD,1.379,2026-01-18 21:00:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001061.pdf,,True
TXN-003283,****-****-****-4004,FLYING J #771,67.42,92.97,USD,1.379,2026-01-19 07:04:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003283.pdf,,True
TXN-000514,****-****-****-4009,PRECISE PARKLINK,20.58,28.38,USD,1.379,2026-01-19 08:08:00,4131,Bus Lines / Tolls,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000514.pdf,,True
TXN-000753,****-****-****-4003,ROADSIDE GRILL CO,25.77,35.54,USD,1.379,2026-01-19 08:29:00,5814,Fast Food Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000753.pdf,,True
TXN-002677,****-****-****-4003,FLYING J #771,28.06,38.69,USD,1.379,2026-01-19 08:38:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002677.pdf,,True
TXN-001125,****-****-****-4009,FLYING J #771,129.58,178.69,USD,1.379,2026-01-19 11:25:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-000092,****-****-****-4005,ALPHA CONSULTING GROUP,1215.8,1676.59,USD,1.379,2026-01-19 14:00:00,4814,Telecom Services,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000092.pdf,,True
TXN-000849,****-****-****-4008,SUBWAY 40021,28.3,39.03,USD,1.379,2026-01-19 14:40:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000849.pdf,,True
TXN-001728,****-****-****-4003,KAL TIRE 9,158.5,218.57,USD,1.379,2026-01-19 16:29:00,7531,Auto Body Repair Shops,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001728.pdf,,True
TXN-003692,****-****-****-4007,BOSTON PIZZA 12,33.06,45.59,USD,1.379,2026-01-19 17:02:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003692.pdf,,True
TXN-000101,****-****-****-4008,MICROSOFT 365,136.81,188.66,USD,1.379,2026-01-19 18:05:00,4814,Telecom Services,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000101.pdf,,True
TXN-000515,****-****-****-4008,FLYING J #771,120.29,165.88,USD,1.379,2026-01-19 18:11:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/000515.pdf,,False
TXN-001913,****-****-****-4008,SHELL DT #4421,32.56,44.9,USD,1.379,2026-01-19 20:35:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001913.pdf,TRIP-0128,True
TXN-003354,****-****-****-4007,PETRO-CANADA 8821,53.91,74.34,USD,1.379,2026-01-19 21:04:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003354.pdf,,True
TXN-001912,****-****-****-4008,ULTRAMAR 55,33.62,46.36,USD,1.379,2026-01-19 21:33:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001912.pdf,TRIP-0128,True
TXN-000119,****-****-****-4001,KAL TIRE 9,316.98,437.12,USD,1.379,2026-01-19 21:44:00,7531,Auto Body Repair Shops,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000119.pdf,,True
TXN-002191,****-****-****-4008,ESSO RETAIL 113,74.57,102.83,USD,1.379,2026-01-20 07:17:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002191.pdf,,True
TXN-000391,****-****-****-4004,AWS MEMB,103.29,142.44,USD,1.379,2026-01-20 07:53:00,5734,Computer Software Stores,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000391.pdf,,True
TXN-001764,****-****-****-4007,STAPLES #112,40.95,56.47,USD,1.379,2026-01-20 08:07:00,5111,Stationery & Office Supplies,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001764.pdf,,True
TXN-000355,****-****-****-4008,KAL TIRE 9,504.41,695.58,USD,1.379,2026-01-20 09:17:00,7538,Automotive Service Shops,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/000355.pdf,,False
TXN-003041,****-****-****-4008,PILOT TRAVEL 209,40.19,55.42,USD,1.379,2026-01-20 10:50:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003041.pdf,,True
TXN-002695,****-****-****-4009,BEST BUY 112,102.94,141.95,USD,1.379,2026-01-20 11:38:00,5300,Wholesale Clubs,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002695.pdf,,True
TXN-004176,****-****-****-4007,AWS MEMB,74.81,103.16,USD,1.379,2026-01-20 15:28:00,4814,Telecom Services,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/004176.pdf,,True
TXN-002705,****-****-****-4002,MIDAS AUTO 21,96.55,133.14,USD,1.379,2026-01-20 16:28:00,7531,Auto Body Repair Shops,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,PENDING,,,,,,,https://receipts.brim.example/002705.pdf,,False
TXN-001911,****-****-****-4008,ULTRAMAR 55,121.1,167.0,USD,1.379,2026-01-20 19:08:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001911.pdf,TRIP-0128,True
TXN-002341,****-****-****-4009,PETRO-CANADA 8821,115.4,159.14,USD,1.379,2026-01-20 19:20:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002341.pdf,,True
TXN-000291,****-****-****-4007,ESSO RETAIL 113,49.86,68.76,USD,1.379,2026-01-20 19:55:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000291.pdf,,True
TXN-001542,****-****-****-4008,PILOT TRAVEL 209,94.67,130.55,USD,1.379,2026-01-20 20:02:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/001542.pdf,,False
TXN-000180,****-****-****-4008,ULTRAMAR 55,34.38,47.41,USD,1.379,2026-01-20 21:39:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000180.pdf,,True
TXN-004238,****-****-****-4008,BEST BUY 112,272.12,375.25,USD,1.379,2026-01-21 07:27:00,5045,Computers & Peripherals,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/004238.pdf,,False
TXN-000991,****-****-****-4008,BEST WESTERN 71,254.18,350.51,USD,1.379,2026-01-21 07:28:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000991.pdf,TRIP-0063,True
